,OS,RH_MMS,RH_rsFC,RH_MMS_o,RH_rsFC_o,Subject_left,Subject_right
0,0.3833869204667208,0.9310664996370854,0.5376468130659825,-0.1029240921629635,-0.14928667046344501,1,2
1,-1.054470526091799,-1.1568081765573108,0.4463337752497127,-0.31002344555078676,-0.16281666952099394,1,3
2,0.8080263181797166,0.4181231311593415,0.06062598315190771,-0.15380369770037072,-0.21996761081453553,1,4
3,0.7924029187544064,0.5085290435312373,0.27218239908692055,-0.14483620256853524,-0.1886209578428265,1,5
4,0.8155809064598266,0.2840239572698963,-0.0810978139424116,-0.16710519156827164,-0.24096705281072262,1,6
5,-0.30849793624361715,0.6277587029715911,-0.19599278707544285,-0.1330096376619888,-0.25799122499229954,1,7
6,0.006957522321758716,0.3587620396816815,0.016563502696693728,-0.15969181148497136,-0.22649641911277496,1,8
7,-0.5273405468316154,-1.1147454242163046,0.18426209629267593,-0.30585117941294915,-0.20164824991845598,1,9
8,-0.08120586838396937,-1.3877772137638142,0.3459211975369511,-0.33293360333155064,-0.17769496197856516,1,10
9,1.0513603473102062,-0.29130740190816784,0.42294319748935727,-0.22417315346658473,-0.16628248888941655,1,11
10,0.8479508306663914,0.19074057556915944,0.553445761300099,-0.17635810710593458,-0.14694571500045883,1,12
11,-1.9974064711387411,0.0982897597924408,-2.0494221900907834,-0.18552843920768403,-0.5326168280358434,1,13
12,0.9506104588297363,0.8032415634537864,0.662160101616702,-0.11560323518444637,-0.13083733708201428,1,14
13,1.0449020916881555,0.1488941339929684,0.11773983887727044,-0.18050891706154304,-0.21150495933981417,1,15
14,0.4071258212977648,0.5365190742527011,0.35463059768055205,-0.1420598303418812,-0.1764044762105652,1,16
15,0.4201260874547944,-0.11248584810184764,0.3800188907914914,-0.20643558109821014,-0.17264265215916363,1,17
16,0.696041169394744,-0.17726180483551024,-0.15996255547223642,-0.21286080331464652,-0.2526525678706788,1,18
17,0.6107750115067363,0.7013141535985582,-0.8092524475878142,-0.12571356456110672,-0.34885889106929824,1,19
18,0.7702705898999791,0.1901278662684474,0.3768179406337908,-0.17641888264071115,-0.17311694207057904,1,20
19,-0.4169790395047927,-0.28825923266598497,-0.05844025050194351,-0.22387080108582624,-0.23760984534805218,1,21
20,0.8725386861397206,-2.2698586982647746,0.16959813985603764,-0.42042856036052867,-0.20382103182903988,1,22
21,0.19716259340830597,-0.3210588894300981,0.3934905431414424,-0.22712424717846802,-0.17064653585466383,1,23
22,1.1713200042981242,1.461282849737917,-1.3832174499721466,-0.05033115422777967,-0.43390420471828095,1,24
23,-0.8973962052316635,-0.9669754369898687,0.7738406977605886,-0.29119365750626913,-0.11428944428697185,2,3
24,-0.1733202922225155,1.0895410591935701,0.36171279387227817,-0.0872047680163679,-0.1753550958581972,2,4
25,0.32568123939555926,1.5561228951145694,0.6055804944831553,-0.040923830935475025,-0.13922082808724923,2,5
26,0.9491361929983444,1.2779802347722962,0.8646936880017208,-0.06851320962914642,-0.10082761121542994,2,6
27,-0.08909547267920902,1.0857988331327328,0.6502670496234748,-0.0875759649115968,-0.1325995496434178,2,7
28,1.3064888039108191,1.1296436589547225,0.10725531292102715,-0.08322693228973155,-0.21305846834246334,2,8
29,0.1725409974831972,0.029090344969064166,0.46902552252126345,-0.1923924307240995,-0.15945439698532415,2,9
30,-0.7854346881226753,-1.4353006068287826,0.5891966679021338,-0.33764751843707297,-0.1416484459116205,2,10
31,0.6110585766152985,1.2281513827968351,0.9271443883544269,-0.07345580658759276,-0.09157419092493957,2,11
32,1.1322837208893608,1.138832510930502,0.8605454371882282,-0.08231547657629334,-0.10144226418218327,2,12
33,-1.341252084090978,0.07132107583839903,-1.7604538257719111,-0.18820350254950435,-0.4897999226913673,2,13
34,0.11148725335273352,1.2251164459307788,0.8287301922606715,-0.07375684642954283,-0.10615637997747263,2,14
35,0.8920141639949927,-0.1665576824210942,0.8864550749219872,-0.21179904570252284,-0.0976031916630481,2,15
36,0.8155809064598266,1.6244890443272542,0.434104165931998,-0.0341424922579211,-0.1646287503201872,2,16
37,1.2579443814664695,0.1541364386643611,0.6610180679854382,-0.1799889251673522,-0.13100655403420658,2,17
38,1.0821901165603938,0.5028331097885527,0.6200729385564173,-0.14540119059607337,-0.137073459438236,2,18
39,1.1213601745559567,1.2698640386078512,-0.772745286551479,-0.06931826703838184,-0.34344956654973446,2,19
40,0.9330442616394791,0.7987160658563869,0.6581307557339559,-0.11605212593295045,-0.13143437171474426,2,20
41,0.5323428697600464,0.48957901894734357,0.5223775564706661,-0.14671588331889573,-0.15154914066797143,2,21
42,-0.36896134430218386,-1.3353784284877823,-0.053807659325759184,-0.3277360909172743,-0.23692342689405332,2,22
43,0.4597523760451743,-0.10873550117108505,0.9686340297724467,-0.20606357868197478,-0.08542660430742555,2,23
44,0.9729598831281137,1.3674807565584919,-1.2587871358545917,-0.05963552151829732,-0.41546716579150167,2,24
45,-0.8509927519105165,-0.9342839576155649,0.6109144563157798,-0.2879509416876884,-0.13843048641979072,3,4
46,-0.3675998902120987,-1.4335531308140053,0.8720978868911909,-0.33747418372649507,-0.09973051920762699,3,5
47,-1.5840204585749875,-1.2411508806412193,0.7323888630783447,-0.31838952215390737,-0.12043142901989579,3,6
48,1.0412869580216488,-0.15841914951258232,0.9974838106101377,-0.21099177267886104,-0.08115188607573287,3,7
49,-1.1310358593960992,-0.6329218365292781,0.06653873629835838,-0.2580583906049232,-0.21909150871113203,3,8
50,-2.281814333184004,-0.3031721583495488,0.3855899032070919,-0.22535003607124027,-0.17181718632717224,3,9
51,0.3313899674478506,-2.1266736385742186,1.1840582301698783,-0.4062258241451726,-0.05350685551738854,3,10
52,-1.6693439946601523,-1.3193887904265202,1.108377236322754,-0.32615005525088625,-0.0647206295842011,3,11
53,-1.4880308860632474,-0.4936665339759083,1.1104501701635505,-0.24424545276748788,-0.06441347965705957,3,12
54,-4.240416167288668,-1.7634501918999985,-2.5593901022644348,-0.3701971573869559,-0.6081795903324265,3,13
55,-0.1668394058516992,-0.8006695852327557,0.9024758280330026,-0.2746975359927466,-0.09522937101621554,3,14
56,-0.942811940077562,-1.604122294287381,1.012575841325318,-0.35439318938617625,-0.07891567571370606,3,15
57,0.20781379366685615,-1.4403885583333689,0.6245026117227427,-0.3381521998141128,-0.13641710767074555,3,16
58,-0.831165436655048,-0.21114138861764925,0.5972248189387387,-0.21622136895315436,-0.14045890191487298,3,17
59,-0.865315941614859,-0.5699086109215941,0.761206843045065,-0.25180801627593385,-0.11616142277418617,3,18
60,-0.7598736144673992,-1.6525308407917,-1.2116891570485802,-0.35919490416043764,-0.4084885828410585,3,19
61,-1.3368647354102723,-0.13584114658093088,1.1814941128451268,-0.20875222743160693,-0.053886784888012906,3,20
62,-2.3027813521224094,-1.7228339502399515,0.7924348155638391,-0.3661683727665249,-0.1115343240722646,3,21
63,-1.8329258870893013,-2.9795140683672754,0.11177591252661385,-0.49082031804222415,-0.21238864385884237,3,22
64,-2.160912989037428,-0.7967094927036387,1.1746787938918035,-0.27430472860277866,-0.05489662161254394,3,23
65,-1.1631862911092172,-0.5380747225065727,-1.4608627181602076,-0.24865036616324232,-0.4454090284601149,3,24
66,1.232010829264156,0.8368359850975501,0.5223810420295463,-0.1122709551969604,-0.15154862420712978,4,5
67,0.07562252223104889,1.1242208734095842,0.42122470462509404,-0.08376482634667082,-0.16653712072940274,4,6
68,-0.18512311567551348,1.239613115124755,0.41374640903830484,-0.07231890053624723,-0.16764519176351855,4,7
69,-0.5823711863672145,0.5117753635016788,-0.2134504312625798,-0.1445141953262261,-0.2605779520911641,4,8
70,-0.5386619442634552,0.08567599776666503,-0.06922960670675828,-0.186779616775529,-0.23920852153683947,4,9
71,-0.054241212713207365,-0.34313741323140035,0.6248181186917431,-0.2293142483577254,-0.13637035849784196,4,10
72,0.2702738989700151,1.00152877810046,0.6367308094203452,-0.09593483534866276,-0.1346052360335651,4,11
73,-0.08294019726816174,1.0076062770749443,0.6375166902546556,-0.09533199930578062,-0.1344887908117014,4,12
74,-2.476102362943473,0.5074996320080237,-2.3879807772115083,-0.14493831140833213,-0.5827815961151322,4,13
75,0.6760190297655401,0.5258592625725409,0.6763882474821125,-0.14311719270724166,-0.12872912992175078,4,14
76,0.024516835715953728,-0.21342648054084223,0.2951072924671785,-0.21644803057471662,-0.18522413967482954,4,15
77,0.06566997024281894,1.2862008095823547,0.17766378508981617,-0.06769779874886195,-0.2026259322570475,4,16
78,0.24762492032221278,-0.12161161777866725,0.19114709846119307,-0.2073407795858322,-0.20062808812032706,4,17
79,0.055766336048211976,-0.02436841604651893,0.5676554269741745,-0.19769508368764865,-0.14484024607974277,4,18
80,0.060712083475137034,0.5007006624870717,-0.9705424742156599,-0.1456127111735801,-0.3727574926321735,4,19
81,-0.11031256141738652,0.6644955419168805,0.6578461628334836,-0.12936565669041555,-0.13147654030060296,4,20
82,-0.9516210540474824,0.40814745720714535,0.6881821930087378,-0.15479319944042402,-0.1269816021242297,4,21
83,0.16992178727207996,-1.9485285456775812,0.043139597444356255,-0.38855535092723303,-0.22255859659051147,4,22
84,-0.783107151914027,0.30845140019097533,0.7040275043382344,-0.16468219765414727,-0.12463377696714728,4,23
85,0.5597724687147881,0.7452672908556174,-0.9763839436513797,-0.12135378836903432,-0.3736230325139921,4,24
86,0.16752399470709772,0.9653860801197459,0.40537966612295845,-0.09951988260597255,-0.16888490546121815,5,6
87,0.2992823906497303,0.8968071625990736,0.3687607432129111,-0.10632232608426384,-0.17431078991660443,5,7
88,-0.21091172168236644,0.9558478783296374,0.0032954968311329183,-0.10046599084021512,-0.22846236079152837,5,8
89,-0.4134724431354947,0.12880913268943425,0.08348502586239921,-0.1825011778184661,-0.21658054984574238,5,9
90,0.05144869531864792,-1.7570965386561355,0.9240013969181354,-0.369566929196798,-0.09203989299977877,5,10
91,0.2813578450306443,0.8923332527717914,0.6809882084206699,-0.10676609976613749,-0.12804754634232074,5,11
92,0.18305399065894426,0.8332928205033477,0.894465397973124,-0.1126224068931625,-0.09641628926746015,5,12
93,-2.360493297665744,0.36286618278421806,-2.6819983605437936,-0.15928471550721102,-0.6263466523275085,5,13
94,1.094369286998554,0.3498549276930701,0.3753956303858003,-0.16057532099558847,-0.17332768805795462,5,14
95,0.24013719663432445,0.08514479532530035,0.46445489074447155,-0.1868323075253039,-0.16013163481588266,5,15
96,0.5641632747575098,1.4572828751265932,0.668753787738213,-0.05072791758001438,-0.1298603400491336,5,16
97,0.8479508306663914,0.0753063702221133,0.3973934225463705,-0.18780819535059157,-0.1700682399624972,5,17
98,0.24217627867514677,0.525476180588203,0.6662852832843335,-0.143155191171496,-0.13022610230755005,5,18
99,0.36021772677729985,0.9987951905411607,-1.5607002768810248,-0.0962059839106022,-0.46020211943271594,5,19
100,0.011786585074553728,0.7021411758767072,0.9730347980283771,-0.12563153100756308,-0.08477453542680158,5,20
101,-0.7538516917987731,-0.4396980063189635,0.4849837144463583,-0.23889223530262627,-0.15708984612960564,5,21
102,0.048165220610012605,-1.1861442773401287,-0.03562047006395385,-0.31293333644237775,-0.23422860193305695,5,22
103,-0.6544804466826433,-0.25113490887598017,0.8460918234079715,-0.22018838492381598,-0.10358387928449242,5,23
104,0.6831581647225642,0.9064193517607255,-2.0232042287290577,-0.10536887893405078,-0.5287320707109503,5,24
105,-0.738666702193279,0.8566303326938408,1.0124008865020364,-0.1103075248078349,-0.07894159905007425,6,7
106,0.7617112072539804,0.6240476227256908,0.028807077492557724,-0.13337774515812317,-0.2246822690263176,6,8
107,0.38338692046672046,0.16679085510592154,0.585900089880462,-0.17873371502833935,-0.14213690515679533,6,9
108,-1.0104259954197725,-1.3263543155419768,0.5101341908476389,-0.3268409759099974,-0.15336325976095455,6,10
109,1.3740377153116876,1.3330353256794343,0.685825551727692,-0.06305221436081043,-0.12733078943717058,6,11
110,1.515622598445664,0.8175947636671029,0.6919328060654905,-0.11417952018990374,-0.1264258677807376,6,12
111,-0.924145523271531,0.2959735255061009,-1.5406711633954049,-0.16591989635721405,-0.4572343736095046,6,13
112,-0.03541754516632691,0.5970397853325976,0.6074751089366233,-0.13605669218702632,-0.13894010002931934,6,14
113,1.0449020916881553,0.06821754880752277,0.7708529213235676,-0.18851134595056884,-0.11473214790678132,6,15
114,0.2042566756576753,1.3653719796675512,0.29410681463347677,-0.059844694193042836,-0.1853723820777854,6,16
115,0.6816678405565599,0.14920720462569137,0.319028200615978,-0.1804778631260071,-0.1816797404033894,6,17
116,1.062351529849884,0.3072218248891055,1.053379380353633,-0.16480416103291817,-0.07286974998611628,6,18
117,0.8476127848880922,0.6821353245914771,-0.6769956753765557,-0.12761594075800653,-0.3292621933121467,6,19
118,1.4197525675447413,0.9268777367601697,0.5518830983205937,-0.10333958170033619,-0.14717725727684783,6,20
119,0.7856269501058392,0.43560583685821364,0.4618998512403733,-0.15206956246371683,-0.16051021911128205,6,21
120,0.24217627867514677,-1.581438226873854,-0.26958636878389375,-0.35214312344730003,-0.2688957038593861,6,22
121,1.0872116636746736,-0.13812386905162044,0.8639405369810703,-0.20897865402369786,-0.10093920680838453,6,23
122,1.4917842256357015,0.7977815172353974,-1.9704088472255228,-0.11614482518225078,-0.5209092944780201,6,24
123,-0.25468770030563226,1.4701172120779225,-0.055252223296459374,-0.049454860861578354,-0.23713747025116372,7,8
124,-1.4956137476417397,0.9848099109804331,0.4564356045658655,-0.09759320431563812,-0.16131986529242281,7,9
125,0.5059200548058337,0.0902865805439219,0.6333060127856167,-0.18632228630316017,-0.13511269363598777,7,10
126,-0.769102013387323,0.8896746941333967,0.9417559823353835,-0.10702980609929669,-0.08940916764327622,7,11
127,-0.6678566594158432,1.293779082917031,0.7478445667550057,-0.06694609869459034,-0.11814133265271831,7,12
128,-3.414224791284218,0.7974347176727621,-2.3661312114225366,-0.11617922473984676,-0.5795441109585496,7,13
129,0.3570714315209292,0.6238182968956034,0.5949671057936798,-0.13340049232377815,-0.1407934308874642,7,14
130,-0.1733202922225155,0.04512926320555263,0.8520043860382213,-0.19080150688480502,-0.10270780541017954,7,15
131,1.0285337474299276,0.9113871441042912,0.044207258985480634,-0.10487611632054339,-0.22240039947002732,7,16
132,-0.06359107913161148,0.5850601056492849,0.050123615520686726,-0.13724497419671544,-0.22152376344674085,7,17
133,0.022085956558821392,0.816717534387719,0.7536581494778983,-0.11426653384958585,-0.11727992478980187,7,18
134,0.20781379366685615,0.5878958345657802,-0.8751144123287353,-0.1369636940836486,-0.3586177638675725,7,19
135,-0.48025315898886,1.0988792628580277,0.7035342976024582,-0.08627849788973463,-0.12470685619909283,7,20
136,-1.4197602986999964,-0.11655949282758125,0.7019005973531863,-0.20683965189721465,-0.12494892418151438,7,21
137,-1.2861230924878984,-1.3073184314573714,-0.06019337894426071,-0.32495277862975014,-0.23786960919710998,7,22
138,-1.3000820815156715,0.09179460123334555,0.9129860526906425,-0.18617270351773918,-0.09367205419582214,7,23
139,-0.30290931414692346,1.058266942594033,-1.5403981016897006,-0.09030689354113597,-0.45719391361924266,7,24
140,-0.07811917667019766,1.0573157954501042,-0.2488780348470222,-0.09040123922228738,-0.265827316854093,8,9
141,-1.0480832082226432,-0.6873704414566293,-0.15127636781444953,-0.2634592276388188,-0.25136552153387837,8,10
142,0.4231406290947775,0.7029793330553159,-0.18303822682897297,-0.1255483929669008,-0.25607172705293224,8,11
143,0.7959664990785151,0.8695453124531426,-0.00727544617551678,-0.10902646901092117,-0.2300286743469393,8,12
144,-1.3779583899312564,0.13904213300250692,-1.7197433506921957,-0.18148615149901404,-0.48376778639809004,8,13
145,-0.3675998902120987,0.5099143095679254,-0.08797175434876756,-0.1446987959972792,-0.2419855755698359,8,14
146,0.7400854996410764,-0.19846714790334508,0.14762599411531854,-0.21496419241543308,-0.2070766798533934,8,15
147,0.6316210909866806,0.6505964187631603,0.12448496627584993,-0.1307443311149935,-0.2105055230103663,8,16
148,0.6042680460599569,0.4616560358411787,0.010463479113886152,-0.14948560499418628,-0.22740026937666036,8,17
149,1.1865726166357589,1.003958455436005,0.16836086252783744,-0.09569383208784943,-0.20400436119234677,8,18
150,1.2325020732467378,0.9020712994174526,-0.9996502842216942,-0.10580016862737163,-0.37707044345899166,8,19
151,1.013196762674192,0.9003591116634708,-0.2643604182297009,-0.10597000304357063,-0.26812136639604056,8,20
152,0.704797818892207,-0.4878931574397871,-0.7958766892772907,-0.24367278307561036,-0.3468769835382015,8,21
153,-0.8590847150481188,-0.4030137611864209,0.2470777994644931,-0.23525347118852835,-0.19234074657568,8,22
154,0.5975086057948585,-0.38127977892416054,0.3509610817863694,-0.23309764559019275,-0.17694819425759645,8,23
155,0.6831581647225642,1.0604664894156262,-1.1403528168459747,-0.09008871726375112,-0.39791856306302553,8,24
156,-2.1237070097136357,-1.6765735765659162,0.11695690116747737,-0.3615797384080517,-0.21162096847420453,9,10
157,0.07562252223104889,0.21013200220433526,0.3726157521745997,-0.17443464303828649,-0.1737395870646805,9,11
158,0.12103443417713793,0.5635071736114088,0.6983757964056819,-0.13938284115757715,-0.12547119958312503,9,12
159,-0.2319122703560627,-0.24181334307327784,-1.6126067399315795,-0.21926376513110868,-0.467893183194802,9,13
160,-1.1066775331432048,-0.8074437972528318,0.41850989774290254,-0.2753694800251475,-0.166939378013093,9,14
161,-0.533565411778666,-0.419661174753442,0.21721752739459582,-0.2369047525727127,-0.19676519091162215,9,15
162,-0.8110580626250329,-0.23423188464217876,0.37253378811053156,-0.2185117491424483,-0.17375173181132475,9,16
163,0.3962039622258721,0.6114279866092083,-0.3729590035080795,-0.13462950538564644,-0.2842125927050815,9,17
164,-0.24270013955356068,1.1065922294326596,0.38408229601547,-0.08551343741531015,-0.1720405708992948,9,18
165,-0.28606426877811936,-0.39243965080055127,-0.7354247794721788,-0.23420460966032752,-0.33791972724435315,9,19
166,-0.16387048230473542,1.0070662758626365,0.0333065395304429,-0.09538556281855881,-0.2240155765299563,9,20
167,0.6816678405565596,-1.4226979804128166,-0.2618830004230296,-0.33639744542670813,-0.2677542834318656,9,21
168,-0.8418803374738314,-1.146900456935188,0.09938349692487249,-0.30904068430046616,-0.2142248479258857,9,22
169,-0.22324560523321232,-0.3295909106653675,0.447968739903677,-0.22797055088676155,-0.1625744141897041,9,23
170,0.21852591743849703,-0.08603640838963789,-1.8327857140878223,-0.20381202235480267,-0.5005174544277897,9,24
171,-0.9374312782375319,-0.7668897974960158,1.0246009973299923,-0.27134686927044693,-0.07713388908935248,10,11
172,-0.9457052570713466,-0.7258163566036671,1.1104178294649554,-0.2672727343871584,-0.06441827163016633,10,12
173,-3.956532870743803,-0.5411741966003694,-3.2181875729110456,-0.2489578075475296,-0.7057946666690511,10,13
174,0.5510286682067154,-1.2048588781180556,0.8483652703303834,-0.31478966515990614,-0.103247019012912,10,14
175,-0.2627046220594761,-2.2609345226290802,0.7186229285830644,-0.4195433582817141,-0.12247114958118277,10,15
176,0.2604018435247002,-1.4801717660324636,0.2804485415393103,-0.3420983545733599,-0.18739615027684198,10,16
177,-0.779612296276614,-2.1527847862353418,0.7336007330718329,-0.4088158272035406,-0.1202518643020648,10,17
178,-0.3771142313519274,-2.2756273164368515,0.7337835920965352,-0.42100075806329307,-0.12022476978751295,10,18
179,-0.4121352993958012,-1.6317785269645289,-1.569666728177991,-0.35713645169491803,-0.4615306928817957,10,19
180,-0.7444259600180465,-1.5633764125980256,1.3594608996904392,-0.3503515455809728,-0.027517161054700257,10,20
181,-2.0910668924832385,-1.3194883640957147,0.8823787905272528,-0.3261599321092723,-0.09820718125027472,10,21
182,-0.7809233673332184,-3.3959515431528935,-0.13378778662679316,-0.5321273623480431,-0.24877421045009906,10,22
183,-1.5911781060260726,-1.632458436822284,1.0446831429569046,-0.3572038929515742,-0.07415828540883107,10,23
